ID,Plataforma,fecha,Usuario_ID_Anonimizado,texto_original,texto_modelo,texto_agresivo,clase,label,subclase,Grupos_Afectados,Presencia_Sarcasmo,Presencia_Ironia,Contexto_Politico,n_chars,n_palabras,n_emojis,n_menciones,n_hashtags,n_jerga
1839,X,2026-06-07,USER_1839,Para el más pendejo de El Salvador Marx deja de servirles hasta que llegan al poder.,Para el más pendejo de El Salvador Marx deja de servirles hasta que llegan al poder.,para el mas pendejo de el salvador marx deja de servirles hasta que llegan al poder,Lenguaje Ofensivo,1,Insulto Directo,Funcionarios Públicos,SÍ,SÍ,SÍ,84,16,0,0,0,1
224,X,2026-07-14,USER_224,Y si hacemos esto para la cena de Fin de Año? #felizañonuevo #RecetasSV #yucafrita,Y si hacemos esto para la cena de Fin de Año? #felizañonuevo #RecetasSV #yucafrita,y si hacemos esto para la cena de fin de ano felizanonuevo recetassv yucafrita,No Tóxico,0,,,NO,NO,NO,82,14,0,0,3,0
570,Facebook,2026-07-14,USER_570,Solo psicólogos???... Hubiese llevado a trabajadores sociales tambien,Solo psicólogos???... Hubiese llevado a trabajadores sociales tambien,solo psicologos hubiese llevado a trabajadores sociales tambien,No Tóxico,0,,,NO,NO,SÍ,69,8,0,0,0,0
2756,X,2026-06-06,USER_2756,"Por que tiene que pedir perdón tontoelhaba?? Por decir que hay más nogros/moros que franceses en la selección nacional?? Es mentira?? Acaso les llamo moros de mierda, o negraco pestilentes???","Por que tiene que pedir perdón tontoelhaba?? Por decir que hay más nogros/moros que franceses en la selección nacional?? Es mentira?? Acaso les llamo moros de mierda, o negraco pestilentes???",por que tiene que pedir perdon tontoelhaba por decir que hay mas nogros moros que franceses en la seleccion nacional es mentira acaso les llamo moros de mierda o negraco pestilentes,Discurso de Odio,2,Racismo,Personas musulmanas,NO,NO,NO,191,30,0,0,0,1
41,X,2026-07-13,USER_041,"Lo único que debes dejar en la playa, es algo así! #PlayasElSalvador #ElCuco #NoMasBasura #2MinuteChallenge @EtnyaSv @UKinElSalvador @HMAGarside @USAmbSV","Lo único que debes dejar en la playa, es algo así! #PlayasElSalvador #ElCuco #NoMasBasura #2MinuteChallenge @usuario @usuario @usuario @usuario",lo unico que debes dejar en la playa es algo asi playaselsalvador elcuco nomasbasura minutechallenge usuario usuario usuario usuario,No Tóxico,0,,,NO,NO,NO,153,19,0,4,4,0
143,X,2026-07-13,USER_143,"Procesión al Divino Salvador del Mundo recorrió varias calles en Arlington, Virginia. Muestra de la devoción de nuestra gente. #SalvadoreñosenelMundo","Procesión al Divino Salvador del Mundo recorrió varias calles en Arlington, Virginia. Muestra de la devoción de nuestra gente. #SalvadoreñosenelMundo",procesion al divino salvador del mundo recorrio varias calles en arlington virginia muestra de la devocion de nuestra gente salvadorenosenelmundo,No Tóxico,0,,,NO,NO,SÍ,149,20,0,0,1,0
104,X,2026-07-13,USER_104,Concierto Fundación @renacer #musicaSv,Concierto Fundación @usuario #musicaSv,concierto fundacion usuario musicasv,No Tóxico,0,,,NO,NO,NO,38,4,0,1,1,0
2296,Facebook,2026-07-21,USER_2296,M S = Mono Salvaje,M S = Mono Salvaje,m s mono salvaje,Amenazas/Violencia,3,Deshumanización,Salvadoreños,NO,NO,NO,18,5,0,0,0,0
1465,Facebook,2026-06-14,USER_1465,Aquí vale verga lo que opine esa resentida bukele es elegido por el pueblo y para el pueblo que ladren esas perras vale verga,Aquí vale verga lo que opine esa resentida bukele es elegido por el pueblo y para el pueblo que ladren esas perras vale verga,aqui vale verga lo que opine esa resentida bukele es elegido por el pueblo y para el pueblo que ladren esas perras vale verga,Lenguaje Ofensivo,1,Tono Agresivo,Persona Individual,NO,NO,SÍ,125,24,0,0,0,1
359,X,2026-07-14,USER_359,"YO SE LOS AGARRO, LOS ROMPO Y SE LOS TIRO EN LAS PIES. PARA EMPEZAR ESOS SON LOS NUEVOS MAREROS, MUCHOS DE ESOS QUE CONTRATAN, ERAN PANDILLEROS. ENTONCES ME AGREDEN Y POSTERIORMENTE LLAMAN LOS POLICIAS. OTROS PERROS QUE LE MUEVEN LA COLA A BUKELE Y VOY A SABER CUÁNTOS AÑOS PRESO.","YO SE LOS AGARRO, LOS ROMPO Y SE LOS TIRO EN LAS PIES. PARA EMPEZAR ESOS SON LOS NUEVOS MAREROS, MUCHOS DE ESOS QUE CONTRATAN, ERAN PANDILLEROS. ENTONCES ME AGREDEN Y POSTERIORMENTE LLAMAN LOS POLICIAS. OTROS PERROS QUE LE MUEVEN LA COLA A BUKELE Y VOY A SABER CUÁNTOS AÑOS PRESO.",yo se los agarro los rompo y se los tiro en las pies para empezar esos son los nuevos mareros muchos de esos que contratan eran pandilleros entonces me agreden y posteriormente llaman los policias otros perros que le mueven la cola a bukele y voy a saber cuantos anos preso,Amenazas/Violencia,3,Amenaza Directa,Pandilleros/Mareros,NO,NO,SÍ,280,51,0,0,0,3
1630,X,2026-05-30,USER_1630,"Cuba ni ellos se pueden ayudar, no jodas mantecoso cerote.","Cuba ni ellos se pueden ayudar, no jodas mantecoso cerote.",cuba ni ellos se pueden ayudar no jodas mantecoso cerote,Lenguaje Ofensivo,1,Insulto Directo,Persona Individual,NO,NO,SÍ,58,10,0,0,0,1
2645,X,2026-06-18,USER_2645,Ser tu propio jefe. Cómo se dejaron lavar la cabeza los pibes de acá con todos esos venezolanos de mierda.,Ser tu propio jefe. Cómo se dejaron lavar la cabeza los pibes de acá con todos esos venezolanos de mierda.,ser tu propio jefe como se dejaron lavar la cabeza los pibes de aca con todos esos venezolanos de mierda,Discurso de Odio,2,Xenofobia,Personas venezolanas,NO,NO,NO,106,20,0,0,0,2
1429,Facebook,2026-06-14,USER_1429,Saquen a esa vieja hija de puta mañosa de mierda inmediatamente.vieja puta vividora.,Saquen a esa vieja hija de puta mañosa de mierda inmediatamente.vieja puta vividora.,saquen a esa vieja hija de puta manosa de mierda inmediatamente vieja puta vividora,Lenguaje Ofensivo,1,Insulto Directo,Persona Individual,NO,NO,NO,84,13,0,0,0,2
236,X,2026-07-14,USER_236,"Ay #selectaSv ay, como dueles.... ni modo, pa' que nos ilusionas...???","Ay #selectaSv ay, como dueles.... ni modo, pa' que nos ilusionas...???",ay selectasv ay como dueles ni modo pa que nos ilusionas,No Tóxico,0,,,NO,SÍ,NO,70,11,0,0,1,0
1677,X,2026-06-02,USER_1677,Pélame la Dr catrin..🤪🤪🤪🤪🤪. Te ganaste tu premio.,Pélame la Dr catrin.. :cara_de_loco: :cara_de_loco: :cara_de_loco: :cara_de_loco: :cara_de_loco: . Te ganaste tu premio.,pelame la dr catrin te ganaste tu premio,Lenguaje Ofensivo,1,Palabras Obscenas,Persona Individual,SÍ,NO,SÍ,49,8,5,0,0,0
1311,Facebook,2026-07-11,USER_1311,Y este hdp aragan que trabajen malditos mantenidos,Y este hdp aragan que trabajen malditos mantenidos,y este hdp aragan que trabajen malditos mantenidos,Lenguaje Ofensivo,1,Insulto Directo,Persona Individual,SÍ,NO,NO,50,8,0,0,0,1
2191,Facebook,2026-06-28,USER_2191,Súper fans Xavi Vazquez aqui no es la liga de argentina mi rey,Súper fans Xavi Vazquez aqui no es la liga de argentina mi rey,super fans xavi vazquez aqui no es la liga de argentina mi rey,No Tóxico,0,,Personas argentinas,SI,SI,NO,62,13,0,0,0,0
906,Facebook,2026-07-23,USER_906,Bueno no lo espera el cecot el infierno te da la vienbenida foca macarronera,Bueno no lo espera el cecot el infierno te da la vienbenida foca macarronera,bueno no lo espera el cecot el infierno te da la vienbenida foca macarronera,Amenazas/Violencia,3,Deseo de Daño,Individuo señalado,NO,NO,NO,76,14,0,0,0,1
2954,X,2026-06-10,USER_2954,"Si, a todos los venezolanos de mierda como tú los quiero FUERA DE ESPAÑA. Capaz y voto por VOX el año que viene para que te den una patada y te devuelvan con Delcy.","Si, a todos los venezolanos de mierda como tú los quiero FUERA DE ESPAÑA. Capaz y voto por VOX el año que viene para que te den una patada y te devuelvan con Delcy.",si a todos los venezolanos de mierda como tu los quiero fuera de espana capaz y voto por vox el ano que viene para que te den una patada y te devuelvan con delcy,Discurso de Odio,2,Xenofobia,Personas inmigrantes,NO,NO,NO,164,34,0,0,0,3
2212,Facebook,2026-07-03,USER_2212,GO Fernando Desgraciadamente Messi es Argentino,GO Fernando Desgraciadamente Messi es Argentino,go fernando desgraciadamente messi es argentino,No Tóxico,0,,Personas argentinas,SI,SI,NO,47,6,0,0,0,0
1516,Facebook,2026-07-26,USER_1516,Esq son tontos nadie puede opinar nada si todos emos echo uso de ese recurso y ahora con esas pendejadas acaso les van a pagar por andar de SAPOS..HP,Esq son tontos nadie puede opinar nada si todos emos echo uso de ese recurso y ahora con esas pendejadas acaso les van a pagar por andar de SAPOS..HP,esq son tontos nadie puede opinar nada si todos emos echo uso de ese recurso y ahora con esas pendejadas acaso les van a pagar por andar de sapos hp,Lenguaje Ofensivo,1,Insulto Directo,,NO,NO,NO,149,29,0,0,0,1
2364,Facebook,2026-07-22,USER_2364,¿Qlitos... Hemorroides tal vez... por andar todo el día entortado??. ??,¿Qlitos... Hemorroides tal vez... por andar todo el día entortado??. ??,qlitos hemorroides tal vez por andar todo el dia entortado,Lenguaje Ofensivo,1,Burla,Personas LGBT,NO,NO,NO,71,11,0,0,0,0
211,X,2026-07-14,USER_211,"ATENCION, DOCENTES. Pasen a descargar y compartir en sus centros educativos por el Día Internacional de la Mujer. #8demarzo #MujeresSV #CulturaSV @EfemeridesSV","ATENCION, DOCENTES. Pasen a descargar y compartir en sus centros educativos por el Día Internacional de la Mujer. #8demarzo #MujeresSV #CulturaSV @usuario",atencion docentes pasen a descargar y compartir en sus centros educativos por el dia internacional de la mujer demarzo mujeressv culturasv usuario,No Tóxico,0,,,NO,NO,NO,159,22,0,1,3,0
1388,Facebook,2026-06-25,USER_1388,Lo bueno que los que apoyan a esos pendejos les sobra el billete entonces si esta bien la economía,Lo bueno que los que apoyan a esos pendejos les sobra el billete entonces si esta bien la economía,lo bueno que los que apoyan a esos pendejos les sobra el billete entonces si esta bien la economia,Lenguaje Ofensivo,1,Insulto Directo,Persona Individual,SÍ,SÍ,NO,98,19,0,0,0,1
856,Facebook,2026-07-19,USER_856,prendanles fuego a todos esos insectos,prendanles fuego a todos esos insectos,prendanles fuego a todos esos insectos,Amenazas/Violencia,3,Incitación a la Violencia,Reos/delincuentes,NO,NO,NO,38,6,0,0,0,0
1767,X,2026-06-07,USER_1767,"Sería bueno meter un par de días a bartolina a este personaje (alias la Pelancha) para que se le quite lo terengo, porque es mas terengo que arenazis. @CRAMSV","Sería bueno meter un par de días a bartolina a este personaje (alias la Pelancha) para que se le quite lo terengo, porque es mas terengo que arenazis. @usuario",seria bueno meter un par de dias a bartolina a este personaje alias la pelancha para que se le quite lo terengo porque es mas terengo que arenazis usuario,Lenguaje Ofensivo,1,Tono Agresivo,Persona Individual,NO,NO,SÍ,158,29,0,1,0,1
240,X,2026-07-14,USER_240,"Contra Mexico, muéstrense ustedes mismos y a la CONCACAF de que SI son capaces de alcansar cosas grandes!! Vamos #SelectaSV a alcansar el objetivo luchando fuerte!!","Contra Mexico, muéstrense ustedes mismos y a la CONCACAF de que SI son capaces de alcansar cosas grandes!! Vamos #SelectaSV a alcansar el objetivo luchando fuerte!!",contra mexico muestrense ustedes mismos y a la concacaf de que si son capaces de alcansar cosas grandes vamos selectasv a alcansar el objetivo luchando fuerte,No Tóxico,0,,,NO,NO,NO,164,26,0,0,1,0
2660,X,2026-06-27,USER_2660,"Pero la independencia no fue por cuestiones personales, el rey no mandaba videos diciendo sois unos sudacas de mierda viva España! Y no tienen ningún territorio nuestro ocupado en la actualidad","Pero la independencia no fue por cuestiones personales, el rey no mandaba videos diciendo sois unos sudacas de mierda viva España! Y no tienen ningún territorio nuestro ocupado en la actualidad",pero la independencia no fue por cuestiones personales el rey no mandaba videos diciendo sois unos sudacas de mierda viva espana y no tienen ningun territorio nuestro ocupado en la actualidad,No Tóxico,0,,Personas latinoamericanas,NO,NO,NO,193,31,0,0,0,1
969,Facebook,2026-07-24,USER_969,Voy a decir algo a mí no me da lástima este delincuente a mí no me da lástima pero imagínese tanta familia que sufrieron por la culpa de los pandilleros ustedes ganan llorando para qué c*** No educaron más bien a sus hijos para que no andan j******* a otra gente ganándose su vida ganándose su dinero para que otros vengan a dañarle su familia y a dañar su trabajo pidiendo la renta qué pendejada más grande de los pandilleros yo para mí que sufran donde están ellos y lo siguen soñando que ellos van a salir porque ya tiene castigos de la ley y castigo de Dios yo no siento lástima por ellos,Voy a decir algo a mí no me da lástima este delincuente a mí no me da lástima pero imagínese tanta familia que sufrieron por la culpa de los pandilleros ustedes ganan llorando para qué c*** No educaron más bien a sus hijos para que no andan j******* a otra gente ganándose su vida ganándose su dinero para que otros vengan a dañarle su familia y a dañar su trabajo pidiendo la renta qué pendejada más grande de los pandilleros yo para mí que sufran donde están ellos y lo siguen soñando que ellos van a salir porque ya tiene castigos de la ley y castigo de Dios yo no siento lástima por ellos,voy a decir algo a mi no me da lastima este delincuente a mi no me da lastima pero imaginese tanta familia que sufrieron por la culpa de los pandilleros ustedes ganan llorando para que c no educaron mas bien a sus hijos para que no andan j a otra gente ganandose su vida ganandose su dinero para que otros vengan a danarle su familia y a danar su trabajo pidiendo la renta que pendejada mas grande de los pandilleros yo para mi que sufran donde estan ellos y lo siguen sonando que ellos van a salir porque ya tiene castigos de la ley y castigo de dios yo no siento lastima por ellos,Amenazas/Violencia,3,Deseo de Daño,Grupo,NO,NO,NO,592,114,0,0,0,2
1124,Facebook,2026-06-24,USER_1124,Trabaja semejante huevon se lesva acabar esto,Trabaja semejante huevon se lesva acabar esto,trabaja semejante huevon se lesva acabar esto,Lenguaje Ofensivo,1,Insulto Directo,Persona Individual,NO,NO,NO,45,7,0,0,0,0
336,X,2026-07-14,USER_336,"No se complique con escorias, mareros asesinos, sus financistas y los q apoyan esos crímenes Hay q hacer limpieza y la podredumbre, a la fosa séptica BLOQUEADO POR ASQUEROSO","No se complique con escorias, mareros asesinos, sus financistas y los q apoyan esos crímenes Hay q hacer limpieza y la podredumbre, a la fosa séptica BLOQUEADO POR ASQUEROSO",no se complique con escorias mareros asesinos sus financistas y los q apoyan esos crimenes hay q hacer limpieza y la podredumbre a la fosa septica bloqueado por asqueroso,Amenazas/Violencia,3,Incitación a la Violencia,Pandilleros/Mareros y financistas,NO,NO,NO,173,29,0,0,0,4
2564,Facebook,2026-07-24,USER_2564,"Vaya cómo cambian las cosas según pasan los años, antes los hombres se divertían jugando fútbol y ahora se divierten mordiendo la almohada","Vaya cómo cambian las cosas según pasan los años, antes los hombres se divertían jugando fútbol y ahora se divierten mordiendo la almohada",vaya como cambian las cosas segun pasan los anos antes los hombres se divertian jugando futbol y ahora se divierten mordiendo la almohada,Discurso de Odio,2,Homofobia,Personas LGBT,NO,NO,NO,138,23,0,0,0,0
2804,X,2026-06-26,USER_2804,"No, judíos de mierda.","No, judíos de mierda.",no judios de mierda,Discurso de Odio,2,Antisemitismo,Personas judi­as,NO,NO,NO,21,4,0,0,0,1
1393,Facebook,2026-06-25,USER_1393,Es el único que se atreve a molerle la kk....otros le tienen miedo a los 7 años de salazón,Es el único que se atreve a molerle la kk....otros le tienen miedo a los 7 años de salazón,es el unico que se atreve a molerle la kk otros le tienen miedo a los anos de salazon,Lenguaje Ofensivo,1,Tono Agresivo,Persona Individual,NO,NO,NO,90,19,0,0,0,0
3078,X,2026-06-29,USER_3078,Malditos judíos de mierda!,Malditos judíos de mierda!,malditos judios de mierda,Discurso de Odio,2,Antisemitismo,Personas judias,NO,NO,NO,26,4,0,0,0,1
634,Facebook,2026-07-14,USER_634,Pues ni los angeles del suelo y el hijo del padre lo sabe solo el mismo dios sabe el día y hora en q el regresará así q Aser las cosas bien bibir como dios le agrade y con la gracia del espíritu santo,Pues ni los angeles del suelo y el hijo del padre lo sabe solo el mismo dios sabe el día y hora en q el regresará así q Aser las cosas bien bibir como dios le agrade y con la gracia del espíritu santo,pues ni los angeles del suelo y el hijo del padre lo sabe solo el mismo dios sabe el dia y hora en q el regresara asi q aser las cosas bien bibir como dios le agrade y con la gracia del espiritu santo,No Tóxico,0,,,NO,NO,NO,200,44,0,0,0,1
715,Facebook,2026-07-14,USER_715,"No me avisaron para ir a competir en las internas, qué falta de consideración(!)","No me avisaron para ir a competir en las internas, qué falta de consideración(!)",no me avisaron para ir a competir en las internas que falta de consideracion,No Tóxico,0,,,NO,SÍ,SÍ,80,14,0,0,0,0
501,X,2026-07-14,USER_501,Excelente por parte del policía! Sin piedad con esos asesinos mareros!!,Excelente por parte del policía! Sin piedad con esos asesinos mareros!!,excelente por parte del policia sin piedad con esos asesinos mareros,Amenazas/Violencia,3,Celebración de Violencia,Pandilleros/Mareros,NO,NO,SÍ,71,11,0,0,0,2
2943,X,2026-06-02,USER_2943,"Venezolanos de mierda, asesinos y secuestradores","Venezolanos de mierda, asesinos y secuestradores",venezolanos de mierda asesinos y secuestradores,Discurso de Odio,2,Xenofobia,Personas inmigrantes,NO,NO,NO,48,6,0,0,0,1
1134,Facebook,2026-06-25,USER_1134,Vayase a la mierda mejor,Vayase a la mierda mejor,vayase a la mierda mejor,Lenguaje Ofensivo,1,Insulto Directo,,NO,NO,NO,24,5,0,0,0,1
